1028,"[1028, 416, 134, 190, 410, 13, 42, 168, 265, 56, 160, 1070, 244, 257, 249, 1085, 234, 92, 1164, 287, 765, 143, 1398, 1027, 1032, 233, 1036, 1399, 427, 534, 1081, 1038, 20, 723, 469, 640, 712, 331, 750, 930, 407, 1012, 547, 1095, 533, 965, 473, 813, 270, 148]"
1085,"[1085, 265, 416, 1070, 244, 13, 1028, 42, 410, 56, 160, 249, 168, 257, 234, 134, 92, 190, 1164, 233, 1383, 1038, 148, 533, 143, 109, 202, 534, 514, 287, 1095, 999, 723, 1014, 1029, 640, 996, 250, 200, 547, 254, 943, 712, 164, 1121, 137, 1384, 485, 1001, 526]"
1034,"[1034, 1040, 1384, 390, 111, 426, 538, 177, 435, 198, 161, 413, 660, 1019, 1022, 1091, 996, 315, 1036, 288, 159, 250, 1032, 254, 1089, 125, 685, 269, 1163, 749, 705, 145, 195, 731, 1001, 19, 1072, 1038, 352, 409, 889, 525, 1024, 464, 294, 564, 172, 143, 1371, 545]"
1053,"[1053, 52, 45, 60, 71, 485, 38, 28, 494, 30, 74, 477, 503, 31, 758, 473, 655, 42, 143, 352, 1156, 1388, 229, 828, 834, 112, 699, 430, 452, 460, 651, 852, 714, 671, 50, 1048, 803, 861, 443, 705, 1094, 433, 148, 137, 970, 749, 798, 943, 497, 409]"
1062,"[1062, 193, 1060, 443, 828, 618, 124, 651, 699, 671, 798, 116, 187, 762, 579, 796, 655, 643, 272, 390, 143, 758, 216, 206, 702, 137, 738, 754, 1072, 1097, 1113, 269, 861, 111, 426, 869, 177, 852, 1048, 803, 229, 535, 1360, 1091, 1061, 413, 1022, 1389, 1123, 148]"
1063,"[1063, 928, 247, 345, 772, 1048, 803, 758, 634, 798, 625, 143, 643, 193, 702, 985, 671, 651, 229, 655, 624, 699, 114, 1062, 426, 762, 801, 796, 1113, 1060, 1162, 535, 443, 1019, 161, 359, 440, 731, 886, 294, 754, 1072, 738, 352, 749, 335, 413, 705, 1400, 164]"
1027,"[1027, 669, 717, 1029, 990, 1040, 1399, 965, 1225, 1036, 813, 407, 80, 1084, 1032, 1028, 514, 1038, 1162, 1330, 376, 79, 172, 1004, 187, 56, 894, 1081, 820, 20, 896, 1140, 1328, 999, 423, 1034, 1393, 1014, 960, 814, 265, 410, 1012, 288, 815, 175, 1400, 7, 833, 570]"
1038,"[1038, 1036, 80, 1040, 723, 1399, 1032, 990, 765, 929, 514, 1034, 440, 570, 407, 1393, 287, 309, 742, 116, 1383, 165, 423, 717, 124, 669, 109, 617, 833, 972, 766, 937, 462, 1380, 624, 265, 828, 132, 233, 770, 1385, 1081, 965, 1012, 331, 408, 750, 443, 312, 1225]"
1060,"[1060, 193, 1062, 443, 828, 618, 798, 699, 651, 671, 187, 124, 579, 116, 762, 216, 206, 796, 643, 272, 137, 655, 702, 390, 1072, 758, 143, 111, 177, 426, 1061, 738, 754, 1113, 852, 535, 229, 589, 269, 165, 1048, 803, 1380, 114, 1091, 528, 943, 413, 869, 525]"
1004,"[1004, 960, 1012, 1014, 999, 1009, 172, 990, 929, 570, 996, 833, 1072, 937, 1001, 1027, 443, 265, 315, 1393, 600, 1225, 1387, 1399, 994, 407, 1092, 445, 828, 293, 469, 991, 294, 1094, 706, 408, 435, 79, 160, 834, 269, 288, 717, 309, 935, 423, 244, 272, 440, 148]"
1089,"[1089, 195, 525, 545, 250, 254, 198, 417, 409, 390, 1022, 538, 269, 264, 145, 398, 1163, 915, 352, 731, 1072, 749, 1371, 685, 111, 705, 1091, 397, 547, 1123, 433, 213, 1384, 886, 315, 593, 202, 1019, 294, 461, 1360, 159, 996, 534, 494, 564, 214, 1034, 581, 867]"
1012,"[1012, 941, 990, 640, 926, 712, 734, 1225, 334, 1092, 514, 1399, 1383, 1081, 109, 1137, 420, 172, 1009, 1014, 459, 833, 996, 894, 880, 1001, 707, 818, 999, 627, 929, 939, 831, 935, 1004, 1162, 423, 852, 972, 681, 1080, 994, 943, 414, 750, 960, 570, 723, 1385, 331]"
1014,"[1014, 1009, 1162, 440, 172, 132, 996, 1001, 408, 896, 1012, 423, 748, 1376, 445, 706, 1393, 728, 990, 367, 363, 929, 939, 777, 778, 859, 143, 745, 350, 935, 943, 707, 345, 655, 366, 681, 742, 324, 938, 960, 137, 439, 999, 114, 409, 287, 1072, 161, 159, 1106]"
1008,"[1008, 573, 574, 718, 617, 666, 766, 714, 881, 668, 358, 389, 943, 1328, 1105, 648, 834, 214, 1061, 903, 488, 909, 581, 1121, 1123, 293, 489, 1384, 580, 1360, 294, 563, 822, 31, 24, 50, 269, 460, 930, 1019, 1009, 525, 705, 592, 287, 359, 450, 749, 854, 685]"
1029,"[1029, 1032, 1036, 813, 1399, 407, 990, 80, 815, 814, 514, 1225, 1027, 1094, 615, 937, 1330, 965, 175, 490, 1080, 894, 908, 717, 264, 935, 669, 712, 640, 459, 734, 334, 1393, 941, 1328, 19, 79, 818, 991, 1012, 896, 1081, 742, 833, 56, 1034, 1028, 423, 1092, 1009]"
1001,"[1001, 996, 172, 960, 1014, 1009, 294, 161, 288, 1072, 269, 1371, 1384, 111, 915, 409, 1123, 96, 390, 435, 87, 315, 994, 397, 564, 195, 417, 886, 461, 399, 398, 525, 581, 545, 685, 159, 990, 352, 705, 1163, 731, 593, 125, 433, 1019, 413, 145, 749, 19, 426]"
1032,"[1032, 1036, 1029, 407, 990, 1399, 813, 814, 815, 1094, 175, 615, 1040, 1038, 490, 937, 80, 1034, 965, 908, 1080, 459, 935, 818, 991, 669, 717, 1225, 1182, 514, 1027, 640, 423, 941, 74, 712, 233, 1028, 734, 79, 1012, 880, 334, 929, 970, 1330, 894, 1092, 1328, 1393]"
1072,"[1072, 294, 288, 315, 269, 1123, 1022, 159, 461, 390, 886, 397, 409, 398, 433, 525, 426, 399, 435, 272, 19, 145, 1163, 417, 731, 413, 1371, 195, 996, 705, 545, 352, 749, 867, 177, 1001, 581, 685, 1089, 87, 111, 430, 309, 312, 1384, 1024, 844, 290, 277, 915]"
1006,"[1006, 625, 702, 1376, 777, 363, 801, 74, 896, 723, 366, 315, 728, 706, 991, 615, 324, 445, 965, 617, 935, 627, 350, 861, 1387, 960, 647, 1022, 1097, 1254, 1024, 820, 688, 69, 717, 970, 132, 514, 1105, 71, 742, 1307, 1306, 1287, 943, 96, 1182, 56, 52, 1303]"
1140,"[1140, 264, 1009, 388, 592, 580, 714, 1135, 359, 1162, 761, 854, 161, 159, 213, 145, 647, 1384, 1163, 1061, 430, 1388, 162, 202, 137, 975, 1156, 153, 148, 433, 111, 464, 315, 435, 130, 143, 116, 1014, 20, 1371, 345, 440, 985, 401, 385, 1380, 335, 1389, 288, 132]"
1097,"[1097, 910, 563, 580, 1061, 1091, 450, 50, 31, 24, 503, 525, 489, 943, 1051, 499, 980, 538, 477, 430, 485, 1050, 473, 1360, 413, 592, 213, 195, 861, 1105, 426, 388, 834, 254, 460, 452, 60, 198, 1131, 69, 937, 822, 660, 451, 71, 880, 970, 844, 390, 45]"
1182,"[1182, 175, 1399, 815, 880, 669, 1080, 818, 1094, 407, 814, 990, 1036, 1032, 833, 970, 937, 1383, 820, 991, 908, 80, 813, 615, 172, 459, 742, 960, 533, 778, 996, 717, 688, 600, 1029, 1009, 464, 359, 366, 1040, 1014, 943, 1038, 834, 1143, 999, 20, 272, 1092, 393]"
1196,"[1196, 1197, 1204, 1201, 1202, 1188, 1288, 1285, 1219, 1216, 1268, 1317, 1213, 1227, 1177, 1296, 1345, 1344, 1353, 1351, 1233, 1254, 1287, 1273, 1338, 1269, 1295, 1284, 1325, 1336, 1346, 1209, 828, 980, 861, 929, 618, 450, 443, 1252, 1318, 538, 908, 592, 1124, 943, 1091, 1097, 563, 1131]"
1121,"[1121, 1105, 214, 617, 766, 668, 666, 358, 389, 648, 714, 718, 943, 1328, 1009, 293, 488, 200, 69, 264, 401, 202, 31, 250, 254, 45, 485, 937, 195, 881, 525, 705, 1008, 1061, 750, 574, 1097, 50, 731, 331, 445, 573, 685, 489, 717, 980, 749, 198, 915, 723]"
1175,"[1175, 1231, 1251, 1245, 1313, 1306, 1303, 1307, 1338, 1287, 1295, 1336, 1254, 1317, 1346, 1233, 1325, 1273, 1269, 1284, 1202, 896, 1268, 1238, 1196, 1296, 324, 363, 1188, 1177, 1213, 563, 1204, 1277, 1216, 1376, 728, 1209, 617, 1219, 706, 1227, 1201, 339, 445, 1345, 1197, 84, 1285, 970]"
1158,"[1158, 1135, 143, 1156, 148, 1162, 1388, 162, 116, 159, 124, 165, 1387, 161, 111, 1163, 132, 145, 1371, 1400, 758, 164, 137, 1389, 589, 852, 1380, 114, 1384, 440, 430, 168, 112, 315, 312, 1140, 130, 187, 390, 985, 1072, 869, 1164, 1053, 272, 294, 1368, 413, 193, 122]"
1113,"[1113, 1129, 1124, 869, 533, 852, 528, 526, 534, 335, 1095, 1106, 985, 187, 1062, 547, 193, 233, 148, 234, 440, 1389, 195, 525, 130, 153, 535, 643, 1400, 545, 634, 1063, 430, 655, 1060, 579, 1135, 1098, 772, 1097, 229, 1048, 803, 269, 272, 739, 143, 112, 445, 702]"
112,"[112, 162, 1389, 148, 130, 758, 1387, 754, 972, 796, 137, 143, 762, 738, 153, 579, 1400, 1385, 852, 116, 272, 335, 831, 643, 1162, 132, 440, 281, 707, 290, 124, 1384, 111, 114, 414, 1380, 1135, 367, 1163, 1137, 985, 1156, 423, 828, 164, 655, 408, 681, 1014, 1388]"
1216,"[1216, 1219, 1213, 1227, 1268, 1288, 1345, 1285, 1353, 1204, 1344, 1317, 1201, 1196, 1202, 1197, 1188, 1296, 1177, 1351, 1287, 1325, 1295, 1336, 1338, 1269, 1284, 1346, 1233, 1318, 1273, 1254, 1252, 1209, 1205, 707, 828, 440, 980, 627, 367, 570, 331, 750, 410, 443, 972, 1251, 445, 137]"
1123,"[1123, 269, 461, 886, 294, 867, 1072, 288, 844, 731, 705, 315, 581, 749, 1360, 159, 433, 525, 1091, 685, 272, 195, 398, 399, 1371, 564, 538, 593, 390, 409, 397, 545, 996, 460, 822, 1019, 145, 452, 87, 417, 580, 915, 96, 435, 1008, 1163, 450, 1001, 573, 19]"
1124,"[1124, 1129, 1113, 528, 526, 533, 439, 1106, 643, 335, 547, 655, 233, 534, 535, 445, 1098, 440, 143, 234, 272, 193, 1060, 229, 828, 367, 1095, 1062, 525, 187, 770, 414, 195, 352, 1097, 728, 545, 430, 749, 731, 699, 706, 137, 705, 443, 777, 671, 1014, 685, 363]"
116,"[116, 124, 187, 1062, 193, 828, 137, 1060, 443, 148, 1162, 1389, 440, 112, 1388, 798, 1135, 132, 143, 671, 130, 114, 1385, 1158, 618, 1380, 290, 161, 165, 164, 651, 869, 699, 1163, 159, 762, 192, 394, 796, 345, 579, 1384, 1140, 162, 852, 111, 996, 335, 153, 1371]"
1098,"[1098, 929, 469, 570, 999, 1095, 1124, 491, 533, 1129, 1113, 233, 908, 970, 534, 1121, 1097, 1105, 547, 1061, 526, 1106, 31, 615, 1091, 828, 443, 834, 489, 50, 745, 460, 980, 1131, 861, 452, 943, 937, 538, 277, 339, 175, 499, 880, 24, 535, 398, 450, 111, 731]"
1225,"[1225, 1081, 1092, 420, 1383, 712, 640, 941, 334, 734, 109, 1399, 514, 1012, 926, 833, 459, 1137, 820, 894, 1330, 1393, 990, 880, 707, 818, 80, 1029, 423, 1398, 1094, 1027, 1400, 143, 813, 79, 742, 1084, 1036, 175, 148, 440, 1032, 414, 407, 162, 408, 427, 132, 935]"
1188,"[1188, 1196, 1177, 1197, 1201, 1268, 1317, 1204, 1202, 1219, 1288, 1285, 1216, 1213, 1227, 1345, 1296, 1344, 1353, 1351, 1233, 1254, 1273, 1269, 1338, 1284, 1287, 1295, 1336, 1325, 1346, 1209, 861, 450, 828, 443, 1131, 980, 880, 618, 1091, 452, 538, 460, 651, 420, 1318, 943, 592, 1097]"
1156,"[1156, 1368, 1143, 1387, 1158, 162, 148, 159, 1135, 112, 153, 1163, 801, 972, 1162, 589, 143, 1140, 345, 145, 1072, 435, 433, 1371, 1123, 161, 390, 994, 397, 867, 1400, 430, 192, 1053, 288, 399, 125, 1062, 79, 928, 758, 886, 294, 409, 798, 213, 1388, 398, 1389, 269]"
1105,"[1105, 1121, 617, 766, 214, 668, 666, 718, 714, 648, 358, 389, 1328, 943, 488, 69, 1009, 293, 200, 31, 264, 1061, 1097, 250, 401, 254, 45, 202, 881, 50, 485, 1008, 573, 574, 937, 489, 195, 1106, 24, 525, 731, 445, 499, 1091, 705, 980, 930, 685, 834, 717]"
1106,"[1106, 728, 777, 324, 706, 363, 859, 445, 1124, 1129, 1014, 1113, 533, 408, 270, 287, 439, 547, 440, 1105, 423, 1376, 1393, 748, 896, 778, 1121, 625, 528, 366, 970, 861, 385, 534, 745, 1303, 339, 965, 414, 234, 1143, 688, 702, 1313, 1097, 114, 335, 908, 834, 833]"
1162,"[1162, 440, 132, 137, 1014, 423, 143, 367, 896, 408, 1376, 655, 148, 748, 112, 350, 1393, 116, 681, 707, 1135, 778, 130, 164, 366, 153, 1140, 114, 1388, 345, 439, 1389, 161, 1137, 1158, 445, 162, 1143, 745, 145, 335, 1009, 109, 288, 1163, 124, 1385, 159, 160, 168]"
1135,"[1135, 1158, 143, 1388, 1162, 137, 1140, 739, 124, 116, 145, 159, 153, 161, 148, 162, 1163, 132, 1389, 702, 130, 440, 1156, 1113, 112, 335, 1371, 367, 165, 111, 1384, 869, 985, 164, 1014, 345, 1129, 801, 625, 754, 430, 1001, 772, 1400, 409, 294, 19, 643, 7, 122]"
1129,"[1129, 1124, 1113, 528, 533, 526, 643, 1106, 547, 335, 534, 439, 869, 535, 193, 1098, 233, 148, 545, 195, 1095, 1060, 525, 728, 1062, 440, 706, 187, 1097, 796, 445, 580, 229, 625, 461, 137, 1061, 1400, 430, 272, 655, 762, 739, 390, 777, 143, 1089, 388, 1135, 159]"
1204,"[1204, 1196, 1201, 1202, 1197, 1219, 1216, 1227, 1213, 1268, 1288, 1345, 1285, 1317, 1188, 1296, 1353, 1344, 1177, 1351, 1233, 1269, 1284, 1338, 1273, 1295, 1287, 1325, 1336, 1254, 1346, 1209, 1318, 828, 1252, 980, 1205, 538, 443, 929, 1091, 1231, 287, 331, 750, 1175, 1251, 450, 56, 410]"
1201,"[1201, 1202, 1197, 1196, 1204, 1216, 1219, 1288, 1268, 1317, 1213, 1227, 1285, 1345, 1188, 1296, 1344, 1353, 1177, 1351, 1273, 1254, 1233, 1269, 1295, 1284, 1287, 1338, 1325, 1336, 1318, 1346, 1209, 1231, 1251, 1245, 1313, 828, 538, 1303, 1091, 1307, 1306, 980, 443, 7, 563, 331, 410, 1349]"
1203,"[1203, 1277, 1238, 1318, 1299, 1316, 1349, 1269, 1284, 1306, 1303, 1307, 1295, 1325, 1287, 1336, 1245, 1273, 1313, 770, 1346, 1209, 1233, 1251, 1254, 376, 445, 723, 742, 309, 1338, 697, 165, 1268, 765, 1197, 1231, 1285, 1353, 1202, 739, 1296, 801, 1345, 363, 1344, 312, 777, 1380, 535]"
1205,"[1205, 1252, 1351, 1219, 1285, 1204, 1196, 1216, 1268, 1227, 1213, 1288, 1344, 707, 681, 1353, 1317, 1209, 1345, 1336, 627, 1325, 1346, 1295, 1287, 1338, 1269, 1284, 367, 440, 1296, 304, 1251, 1202, 1245, 1231, 1313, 162, 640, 1303, 1201, 1273, 1233, 1254, 1307, 1306, 990, 1400, 1197, 697]"
1163,"[1163, 159, 145, 125, 409, 1371, 161, 399, 398, 397, 111, 461, 433, 1384, 390, 1072, 435, 294, 915, 269, 1123, 288, 352, 1089, 996, 545, 731, 1001, 195, 705, 593, 1019, 417, 749, 172, 538, 685, 525, 143, 96, 1022, 87, 886, 164, 867, 1091, 137, 1140, 1135, 19]"
1219,"[1219, 1216, 1213, 1227, 1268, 1288, 1345, 1285, 1353, 1204, 1344, 1317, 1201, 1196, 1202, 1197, 1188, 1296, 1177, 1351, 1287, 1336, 1338, 1325, 1295, 1269, 1284, 1346, 1318, 1233, 1273, 1254, 1252, 1205, 1209, 707, 440, 828, 367, 980, 570, 627, 407, 1399, 972, 538, 331, 750, 655, 137]"
1177,"[1177, 1188, 1196, 1197, 1268, 1317, 1201, 1296, 1288, 1345, 1285, 1204, 1202, 1344, 1227, 1353, 1219, 1213, 1216, 1233, 1254, 1273, 1338, 1287, 1351, 1295, 1269, 1336, 1284, 1325, 1209, 1346, 1097, 861, 450, 538, 880, 452, 980, 451, 1131, 31, 1091, 970, 828, 50, 910, 688, 460, 943]"
1137,"[1137, 109, 1383, 734, 334, 712, 1092, 640, 941, 420, 833, 1081, 926, 1012, 1225, 1399, 514, 148, 1385, 990, 143, 818, 1162, 1143, 112, 707, 423, 162, 1380, 130, 137, 440, 681, 627, 880, 153, 132, 408, 1164, 1389, 164, 1094, 124, 445, 168, 439, 114, 894, 161, 116]"
1143,"[1143, 423, 408, 896, 363, 1156, 1387, 1393, 1368, 1162, 445, 132, 440, 439, 778, 859, 164, 1376, 339, 1014, 965, 366, 1137, 287, 748, 728, 706, 324, 350, 688, 376, 935, 109, 723, 777, 130, 1106, 625, 1380, 801, 1164, 143, 702, 1383, 114, 270, 165, 1303, 1140, 1385]"
1209,"[1209, 1233, 1254, 1273, 1295, 1287, 1325, 1269, 1284, 1336, 1346, 1338, 1296, 1351, 972, 579, 831, 1202, 1177, 1201, 1344, 1317, 1285, 1345, 1288, 1268, 1196, 1188, 1197, 1238, 1204, 852, 1203, 1252, 1213, 1227, 1353, 1231, 1251, 1313, 1245, 1219, 1216, 752, 903, 1303, 162, 1307, 1306, 1205]"
1131,"[1131, 460, 822, 452, 861, 30, 494, 451, 450, 1360, 880, 980, 834, 60, 844, 1022, 50, 31, 970, 525, 1091, 38, 1097, 538, 915, 28, 269, 943, 71, 503, 102, 459, 489, 881, 461, 908, 1123, 24, 1051, 867, 581, 749, 731, 564, 270, 1384, 886, 685, 195, 705]"
1202,"[1202, 1201, 1197, 1196, 1204, 1213, 1317, 1268, 1216, 1288, 1219, 1227, 1345, 1285, 1188, 1296, 1344, 1353, 1177, 1351, 1269, 1284, 1295, 1287, 1254, 1233, 1273, 1338, 1325, 1336, 1346, 1209, 1318, 1251, 1231, 1303, 1307, 1306, 1313, 1245, 1175, 538, 980, 828, 1091, 1203, 929, 723, 943, 908]"
1213,"[1213, 1219, 1216, 1227, 1268, 1288, 1285, 1345, 1353, 1204, 1317, 1344, 1202, 1201, 1196, 1197, 1296, 1188, 1177, 1351, 1325, 1287, 1336, 1295, 1338, 1233, 1269, 1284, 1254, 1273, 1346, 1318, 1209, 1252, 1205, 980, 707, 828, 570, 407, 440, 367, 563, 1303, 1251, 1399, 627, 331, 750, 137]"
1164,"[1164, 168, 160, 143, 42, 234, 132, 56, 148, 92, 416, 257, 134, 164, 410, 1383, 1070, 1385, 1380, 287, 114, 109, 13, 534, 244, 137, 265, 445, 408, 617, 748, 1081, 896, 664, 1163, 640, 533, 745, 570, 712, 440, 1162, 778, 159, 153, 1384, 123, 547, 112, 655]"
122,"[122, 148, 335, 643, 758, 290, 143, 272, 440, 345, 1400, 796, 655, 1062, 1389, 762, 153, 162, 114, 164, 754, 116, 229, 367, 738, 124, 130, 1162, 1135, 398, 1113, 1129, 7, 193, 409, 125, 589, 634, 399, 869, 137, 772, 269, 397, 388, 288, 439, 1158, 1368, 1060]"
1095,"[1095, 533, 233, 534, 526, 1098, 1113, 1124, 1129, 547, 234, 287, 525, 937, 277, 528, 1105, 200, 1121, 195, 545, 834, 833, 264, 538, 1089, 445, 358, 766, 389, 970, 293, 668, 640, 535, 1061, 929, 250, 56, 459, 31, 1091, 214, 50, 249, 489, 1097, 111, 160, 254]"
1197,"[1197, 1196, 1201, 1202, 1204, 1188, 1288, 1268, 1285, 1317, 1216, 1219, 1227, 1213, 1177, 1345, 1296, 1353, 1344, 1351, 1233, 1254, 1273, 1338, 1295, 1287, 1325, 1269, 1284, 1336, 1346, 1209, 828, 1318, 618, 980, 538, 443, 861, 1091, 1062, 699, 563, 651, 671, 450, 943, 1097, 1124, 908]"
114,"[114, 164, 1389, 143, 132, 655, 440, 148, 408, 137, 1162, 1388, 345, 272, 423, 1380, 643, 130, 758, 111, 193, 1164, 116, 153, 122, 1384, 124, 145, 112, 1060, 1014, 1385, 161, 445, 1163, 886, 290, 1063, 798, 1062, 414, 159, 1158, 234, 404, 928, 1084, 1371, 1393, 335]"
111,"[111, 1384, 538, 198, 161, 660, 1019, 1091, 390, 250, 1163, 177, 254, 159, 435, 125, 145, 1040, 426, 1034, 409, 996, 1371, 315, 413, 1001, 461, 398, 269, 451, 130, 1389, 685, 397, 545, 143, 195, 1024, 1388, 137, 1123, 525, 705, 889, 294, 1089, 1022, 352, 464, 1072]"
1344,"[1344, 1353, 1285, 1288, 1345, 1268, 1227, 1219, 1216, 1317, 1213, 1296, 1196, 1204, 1351, 1201, 1197, 1188, 1202, 1177, 1338, 1325, 1336, 1346, 1287, 1295, 1269, 1284, 1273, 1254, 1233, 1209, 1313, 1097, 880, 440, 367, 1252, 538, 861, 1205, 1251, 655, 972, 563, 420, 627, 1123, 1303, 660]"
